"","species","citation","entry","lon","lat","comments","year","accepted_name"
"3534","Sisymbrium orientale","@schalowErgebnisseDurchforschungSchlesischen1932","S. orientale Breslau: Körnerwiese!",17.02072,51.06883,"polana Kornera, Wrocław; (https://www.dworniczak.com/zieleniec-ze-wzgorzem-skornik-historyczna-polana-kornera/)","1932","Sisymbrium orientale L."
"3535","Sisymbrium orientale","@schalowErgebnisseDurchforschungSchlesischen1934","S. orientale Breslau: Stadthafen!",17.01999,51.12865,"Wrocław, port rzeczny","1934","Sisymbrium orientale L."
"3536","Sisymbrium orientale","@schalowErgebnisseDurchforschungSchlesischen1935","S. orientale Hoyerswerda: Werminghoff (Militzer)!",14.32796,51.39629,"","1935","Sisymbrium orientale L."
"3537","Sisymbrium Wolgense M. Bieb.","@schalowErgebnisseDurchforschungSchlesischen1932","Sisymbrium Wolgense M. Bieb. Grünberg: Bahnhof (H. Schmidt)!",15.51082,51.94751,"Zielona Góra; dworzec","1932","Sisymbrium volgense M.Bieb. ex E.Fourn."
"3538","Sisymbrium Wolgense","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Sisymbrium Wolgense Breslau: vor Oswitz (Till)!",16.9906,51.13814,"Wrocław, Osobowice","1933","Sisymbrium volgense M.Bieb. ex E.Fourn."
"3539","Sisyrinchium angustufolium","@schalowErgebnisseDurchforschungSchlesischen1934","Sisyrinchium angustufolium Gleiwitz: an verschiedenen Stellen des [...] Miechowitzer Waldes eingebürgert (Czmok)!",18.83667,50.36584,"Miechowice, Bytom, w lesie, naturalizowany","1934","Sisyrinchium angustifolium Mill."
"3540","Sisyrinchium angustufolium","@schalowErgebnisseDurchforschungSchlesischen1934","Sisyrinchium angustufolium Gleiwitz: an verschiedenen Stellen des Stollarzowitzer [...] Waldes [...]",18.83518,50.39328,"Stolarzowice, Bytom, w lesie, naturalizowany","1934","Sisyrinchium angustifolium Mill."
"3541","Solanum villosum var. alatum","@schalowErgebnisseDurchforschungSchlesischen1934","Solanum villosum var. alatum Niesky: Jahmen (Militzer) i -",14.59065,51.35241,"","1934","Solanum alatum Moench"
"3542","Solanum sodomaeum L.","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","S. sodomaeum L. Breslau: Schuttplatz am Kinderzobten in einigen Exemplaren! Det. Prof. Dr. Mattfeld, Berlin.",16.99758,51.08158,"Wrocław, Mała Sobótka, ul. Racławicka, wysypisko śmieci","1933","Solanum anguivi Lam."
"3543","Solanum rostratum","@schalowErgebnisseDurchforschungSchlesischen1936","Solanum rostratum Freiburg: Hof des Speditionsgeschäftes Kirchner (Konrektor Loge, Freiburg)",16.32036,50.85972,"Świebodzice","1936","Solanum angustifolium Houst. ex Mill."
"3544","Solanum Lycopersicum","@schalowErgebnisseDurchforschungSchlesischen1932","Solanum Lycopersicum Frankenstein: mehrfach auf Schutt (Rauhut)!",16.81433,50.59396,"Ząbkowice Śląskie; często na wysypiskach","1932","Solanum lycopersicum L."
"3545","Solanum sarachoides Sendtner","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","S. sarachoides Sendtner ( = S. Justi schmidtii E. H. L. Krause) Breslau: Güterbahnhof West! (Dr. K. Meyer)!",17.01173,51.11007,"Wrocław, między ul. Braniborska a Robotnicza","1933","Solanum sarrachoides Sendtn."
"3546","Solanum sisymbrifolium Lam.","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Solanum sisymbrifolium Lam. Breslau: Schuttplatz an der Berliner Chaussee, recht zahlreich!",16.95184,51.13615,"Wrocław, wysypisko przy szosie berlińskiej, obecnie ul. Lotnicza, Kosmonautów","1933","Solanum sisymbriifolium Lam."
"3547","Solanum villosum","@schalowErgebnisseDurchforschungSchlesischen1935","Solanum villosum [...] Hoyerswerda: Hosena (Militzer)",14.02262,51.45432,"","1935","Solanum villosum Mill."
"3548","Solanum villosum","@schalowErgebnisseDurchforschungSchlesischen1935","Solanum villosum Ruhland: Brieske;",13.9742,51.50603,"","1935","Solanum villosum Mill."
"3549","Solidago canadensis","@schalowErgebnisseDurchforschungSchlesischen1932","S. canadensis Liebenthal: [...] Neundorf-Liebenthal (Buchs)!",15.51229,51.05683,"Nagórze, gm. Lwówek Śląski, pow. lwówecki","1932","Solidago canadensis L."
"3550","Solidago canadensis","@schalowErgebnisseDurchforschungSchlesischen1932","S. canadensis Liebenthal: Geppersdorf, [...] ",15.53118,51.01397,"Milęcice, gm. Lubomierz, pow. lwówecki","1932","Solidago canadensis L."
"3551","Solidago canadensis","@schalowErgebnisseDurchforschungSchlesischen1935","S. canadensis Hirschberg (Kruber)",15.74704,50.90094,"Jelenia Góra","1935","Solidago canadensis L."
"3552","Solidago serotina","@schalowErgebnisseDurchforschungSchlesischen1932","Solidago serotina Frankenstein: städt. Lehmgrube am Bahnhof mit Callistephus chinensis (Rauhut)!",16.81145,50.60442,"Ząbkowice Śląskie, glinianka obok dworca","1932","Solidago serotina Retz., 1781"
"3553","Solidago serotina","@schalowErgebnisseDurchforschungSchlesischen1934","Solidago serotina [...] Greiffenberg: Bahnhof (Buchs)!",15.42991,51.03359,"Gryfów Śląski, dworzec","1934","Solidago serotina Retz., 1781"
"3554","Solidago serotina","@schalowErgebnisseDurchforschungSchlesischen1934","Solidago serotina Lauban: Güterbahnhof (Buchs)!; [...]",15.29498,51.10889,"Lubań, dworzec towarowy","1934","Solidago serotina Retz., 1781"
"3555","Solidago serotina","@schalowErgebnisseDurchforschungSchlesischen1935","Solidago serotina [...] Ottmachau: Fasanerie (Buchs)!",17.16671,50.47743,"Otmuchów, bażanciarnia","1935","Solidago serotina Retz., 1781"
"3556","Solidago serotina","@schalowErgebnisseDurchforschungSchlesischen1935","Solidago serotina Freiburg: Fürstensteiner Grund (Rahut)!;",16.30464,50.84057,"Książ","1935","Solidago serotina Retz., 1781"
"3557","Solidago serotina","@schalowErgebnisseDurchforschungSchlesischen1936","Hier konnte ich noch ein weiteres Vorkommen unserer Carex Buekii feststellen. Sie wuchs hier am Neißeufer bei Koppitz sowohl in lichten jungen Eichenbeständen als auch an freien und offenen Abhängen. An letzteren wird ihr allerdings das Leben durch die immer mehr um sich greifende Solidago serotina vielfach recht schwer gemacht.",17.47884,50.64647,"Kopice, gm. Grodków, brzeg rzeki Nysa Kłodzka","1936","Solidago serotina Retz., 1781"
"3558","Sonchus arvensis f. uliginosus","@schalowErgebnisseDurchforschungSchlesischen1932","Sonchus arvensis f. uliginosus Guhrau: Kraschener Bruch!",16.5612,51.76377,"Chróścina, gm. Góra, las na płn-wsch od miejscowości","1932","Sonchus arvensis subsp. uliginosus (M.Bieb.) Nyman"
"3559","Sorbaria sorbifolia","@schalowErgebnisseDurchforschungSchlesischen1934","Sorbaria sorbifolia [...] Greiffenberg: auf Schutt (Buchs)!",15.42718,51.03532,"Gryów Śląski, na wysypisku","1934","Sorbaria sorbifolia (L.) A.Braun"
"3560","Sorbaria sorbifolia","@schalowErgebnisseDurchforschungSchlesischen1934","Sorbaria sorbifolia Löwenberg: Buchholz (Buchs)!; [...]",15.60275,51.10021,"Wzgórze Kombatantów, Lwówek Śląski","1934","Sorbaria sorbifolia (L.) A.Braun"
"3561","Andropogon Halepensis","@schalowErgebnisseDurchforschungSchlesischen1932","Andropogon Halepensis Breslau: Schuttplatz vor Morgenau!",17.06966,51.09861,"Wrocław, Rakowiec, wysypisko śmieci","1932","Sorghum halepense (L.) Pers."
"3562","Andropogon Halepensis","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Andropogon Halepensis Liegnitz: Schuttplatz an der Koischwitzer Straße (Weimann)!",16.1937,51.20265,"Legnica, ul. Koskowicka / Al. Marszałka Józefa Piłsudskiego, wysypisko śmieci","1933","Sorghum halepense (L.) Pers."
"3563","Andropogon halepensis f . muticus Hackel","@schalowErgebnisseDurchforschungSchlesischen1935","Andropogon halepensis f . muticus Hackel mit grannenlosen Ährchen Breslau: Schuttplatz vor Morgenau!",17.06966,51.09861,"Wrocław, Rakowiec, wysypisko śmieci","1935","Sorghum halepense (L.) Pers."
"3564","Sparganium diversifolium","@schalowErgebnisseDurchforschungSchlesischen1935","Sparganium diversifolium Rietschen: gegen Creba (Wittig)!",14.71277,51.36297,"","1935","Sparganium diversifolium Asch."
"3565","Sparganium simplex","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Sp. simplex [...] Neurode: unweit der Fasanerie bei Hausdorf in 510 m (Kramarz)!",16.51563,50.63552,"Jugów, gm. Nowa Ruda, pow. kłodzki; niedaleko bażantarni, na wysokości 510 m npm","1933","Sparganium emersum Rehmann"
"3566","Sparganium simplex","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Sp. simplex Liebenthal: mehrfach (Buchs)!; [...]",15.50094,51.0133,"Lubomierz","1933","Sparganium emersum Rehmann"
"3567","Sparganium ramosum","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Sparganium ramosum Neurode: Hausdorf (Kramarz)!",16.50938,50.63251,"Jugów, gm. Nowa Ruda, pow. kłodzki","1933","Sparganium erectum L."
"3568","Sparganium ramosum","@schalowErgebnisseDurchforschungSchlesischen1936","Von der regen Einwanderung ausgesprochener Ebenenpflanzen in das Innere der Grafschaft zeugen folgende neue Beobachtungen von Kramarz: [...] Sparganium ramosum ([...] Neißeufer in Labitsch)  u. a.",16.67925,50.48161,"brzegi rz. Nysa Kłodzka, Ławica, gm. Kłodzko","1936","Sparganium erectum L."
"3569","Sparganium ramosum","@schalowErgebnisseDurchforschungSchlesischen1936","Von der regen Einwanderung ausgesprochener Ebenenpflanzen in das Innere der Grafschaft zeugen folgende neue Beobachtungen von Kramarz: [...] Sparganium ramosum (Ziegelgraben bei Glatz, [...]",16.64769,50.45456,"wyrobiska glinianek k. Kłodzka","1936","Sparganium erectum L."
"3570","Sparganium minimum","@schalowErgebnisseSchlesischenPhanerogamenforschung1931","Sparganium minimum Cosel: Zabinietz und gegen Kandrzin (Schubert)!",18.19446,50.35142,"os. Żabieniec, Kędzierzyn-Koźle","1931","Sparganium minimum Hill, 1756"
"3571","Sparganium minimum","@schalowErgebnisseDurchforschungSchlesischen1934","Sparganium minimum Hoyerswerda: zwischen Scheibe und Burg (Militzer)!",14.34927,51.45083,"pomiędzy nieistniejącą miejscowością Scheibe a Burg, obecnie teren jeziora Scheibesee","1934","Sparganium minimum Hill, 1756"
"3572","Sparganium natans","@wimmerBerichtUberVerhandlungen1850","Standörter seltnerer Pflanzen Schlesiens vom Musik-Direktor Siegert: Sparganium natans, foliis longissimis im Teiche bei Kudowa; [...]",16.23832,50.44605,"Kudowa Zdrój, w stawie","1850","Sparganium natans L."
"3573","Spinacia oleracea","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Spinacia oleracea Frankenstein: Kleinbahnhof (Rauhut)!",16.80978,50.59855,"Ząbkowice Śląskie, dworzec kolejki wąskotorowej","1933","Spinacia oleracea L."
"3574","Spiraea chamaedrifolia","@schalowErgebnisseDurchforschungSchlesischen1932","S. chamaedrifolia Liebenthal: auf alten Steinmauern beim kath. Friedhof (Buchs)!",15.50666,51.01081,"Lubomierz, pow. lwówecki; na starym kamiennym murze przy cmentarzu katolickim ","1932","Spiraea chamaedryfolia L."
"3575","Spiraea chamaedrifolia","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Sp. chamaedrifolia Goldberg: Gröditzberg (Buchs)!",15.75933,51.17632,"[wzgórze] Grodziec, Grodziec, gm. Zagrodno, pow. złotoryjski","1933","Spiraea chamaedryfolia L."
"3576","Spiraea chamaedryfolia","@schalowErgebnisseDurchforschungSchlesischen1934","Spiraea chamaedryfolia Frankenstein: Kunzendorfer Wiesen (Rauhut)!",16.84282,50.56394,"Strąkowa, gm. Ząbkowice Śląskie, łąki","1934","Spiraea chamaedryfolia L."
"3577","Spiraea obovata W. u. K.","@schalowErgebnisseDurchforschungSchlesischen1932","Spiraea obovata W. u. K. Bolkenhain: Kirschberg bei Würgsdorf, verwildert (Strauch t. Kruber)!",NA,NA,"wzgórze obok Wierzchosławice, gm. Bolków, pow. jaworski","1932","Spiraea hypericifolia subsp. obovata (Waldst. & Kit. ex Willd.) H.Huber"
"3578","Spiraea salicifolia","@schalowErgebnisseDurchforschungSchlesischen1932","Spiraea salicifolia Liebenthal; gegen den Mühlteich (Buchs)!",15.5109,51.0186,"Lubomierz, pow. lwówecki, przy stawie młyńskim","1932","Spiraea salicifolia L."
"3579","Spiraea salicifolia","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Spiraea salicifolia Liebenthal: Geppersdorf (Buchs)!",15.5287,51.01552,"Milęcice, gm. Lubomierz","1933","Spiraea salicifolia L."
"3580","Spiranthes spiralis","@schalowErgebnisseDurchforschungSchlesischen1932","Spiranthes spiralis Rosenberg: Ellguther Berge (Klonek).",18.53262,50.97289,"wzgórza niedaleko Ligota Oleska, gm. Radłów, pow. oleski","1932","Spiranthes spiralis (L.) Chevall."
"3581","Lemna polyrrhiza","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Lemna polyrrhiza Neurode: Fasanerieteich bei Hausdorf (Kramarz)!",16.51563,50.63552,"Jugów, gm. Nowa Ruda, pow. kłodzki; staw przy bażantarni","1933","Spirodela polyrhiza (L.) Schleid."
"3582","Stachys alpina f. ochroleucus Correns","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Stachys alpina f. ochroleucus Correns ( = l. flavida Murr) mit gelblichen Blüten Reinerz: Dürregrundfluß bei Grunwald (Kramarz)!",16.38284,50.35154,"Suchy Potok, Zieleniec, Duszniki-Zdrój","1933","Stachys alpina L."
"3583","Stachys annua","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","St. annua Raudten: an der Molkerei (Pfeiffer)!",16.26014,51.5101,"Rudna, gm. Rudna, pow. lubiński; przy mleczarni","1933","Stachys annua (L.) L."
"3584","Stachys annua","@schalowErgebnisseDurchforschungSchlesischen1935","Stachys annua Breslau: Schuttplatz in Bischofswalde!",17.09846,51.09952,"Wrocław, Biskupin, wysypisko śmieci","1935","Stachys annua (L.) L."
"3585","Stachys arvensis","@schalowErgebnisseDurchforschungSchlesischen1934","St. arvensis Hoyerswerda: Schöpsdorf (Militzer)!",14.51792,51.38599,"","1934","Stachys arvensis (L.) L."
"3586","Stachys recta","@schalowErgebnisseDurchforschungSchlesischen1935","St. recta [...] Trebnitz: Peterwitz!",17.02839,51.27081,"Piotrowiczki, gm,. Wisznia Mała, pow. Trzebnica","1935","Stachys recta L."
"3587","Stachys recta","@schalowErgebnisseDurchforschungSchlesischen1935","St. recta Raudten: Töschwitz, Lustenberg!;",16.30228,51.46192,"Toszowice, gm. Rudna, [wzgórze] Łuszczyn","1935","Stachys recta L."
"3588","Stachys rectus","@schalowErgebnisseDurchforschungSchlesischen1936","In den zum Strehlener Bergland gehörenden Prieborner Marmorbrüchen konnte Studienrat Kruber, Hirschberg, eine auffällig schmalblättrige Form (f. stenophyllus Beck) von Stachys rectus nachweisen, die aus Schlesien noch nicht beteannt war.",17.17662,50.69313,"w kamieniołomach marmuru, Przeworno","1936","Stachys recta L."
"3589","Stellaria pallida","@schalowErgebnisseDurchforschungSchlesischen1932","St. pallida Breslau: Schuttplatz vor Woischwitz!",17.03917,51.06676,"Wrocław, Wojszyce, wysypisko śmieci","1932","Stellaria apetala Bernardino"
"3590","Stellaria friesiana","@schalowErgebnisseDurchforschungSchlesischen1935","Stellaria Friesiana Brieg: Stadtwald (Wittig)!",17.56592,50.91063,"","1935","Stellaria longifolia (Regel) Muhl. ex Willd."
"3591","Stellaria media f. neglecta","@schalowErgebnisseDurchforschungSchlesischen1932","Stellaria media f. neglecta Kanth: `Vinzenzmühle b. Polsnitz` (Schoepke)!",16.75592,51.04645,"Pełcznica, gm. Kąty Wrocławskie, pow. wrocławski; dawny młyn","1932","Stellaria neglecta (Lej.) Weihe"
"3592","Stellaria media f. neglecta","@schalowErgebnisseDurchforschungSchlesischen1934","Stellaria media f. neglecta Hoyerswerda: Sollschwitz (Militzer)!",14.19612,51.34095,"","1934","Stellaria neglecta (Lej.) Weihe"
"3593","Stellaria nemorum","@schalowErgebnisseSchlesischenPhanerogamenforschung1931","Stellaria nemorum: Winzig: „Barde“ bei Gr.-Pantken",16.54843,51.44784,"podmokłe łąki na południe od miejscowości Boraszyce Wielkie, gm. Wińsko, pow. wołowski","1931","Stellaria nemorum L."
"3594","Stellaria nemorum","@schalowErgebnisseSchlesischenPhanerogamenforschung1931","Stellaria nemorum: Winzig: „Barde“ bei Gr.-Pantken",16.54843,51.44784,"podmokłe łąki na południe od miejscowości Boraszyce Wielkie, gm. Wińsko, pow. wołowski","1931","Stellaria nemorum L."
"3595","Stellaria nemorum","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Stellaria nemorum Guhrau: Oberwald!",16.54575,51.64974,"Góra, gm. Góra, las na południe od miejscowości","1933","Stellaria nemorum L."
"3596","Stratiotes Aloides","@schalowErgebnisseSchlesischenPhanerogamenforschung1933","Stratiotes Aloides Naumburg a. B.: Boberufer (Tscheppe)!",15.23904,51.80313,"Nowogród Bobrzański, [brzeg rzeki] Bóbr","1933","Stratiotes aloides L."
"3597","Stratiotes aloides","@schalowErgebnisseDurchforschungSchlesischen1935","Stratiotes Aloides Oels: Teiche bei Briese!",17.46323,51.29321,"stawy, Brzezinka, Oleśnica","1935","Stratiotes aloides L."
"3598","Blechnum spicant (L.) Wth.","@fiekErgebnisseDurchforschungSchlesischen1895","Blechnum Spicant (L.) Wth. Tarnowitz: Hugohütte (Wossidlo, S.).",18.8672,50.4622,"","1895","Struthiopteris spicant (L.) Weiss"
"3599","Blechnum spicant (L.) Wth.","@fiekErgebnisseDurchforschungSchlesischen1895","Blechnum Spicant (L.) Wth. Bunzlau: zwischen Klein-Krauschen und Thomaswaldau (S.);",15.6505,51.2537,"","1895","Struthiopteris spicant (L.) Weiss"
"3600","Blechnum spicant (L.) Wth.","@fiekErgebnisseDurchforschungSchlesischen1895","Aspidium montanum (Vogler) Aschs. Hoyerswerda: Gräben im Forst östlich Neu-Kollm mit Blechnum!",14.17435,51.40554,"","1895","Struthiopteris spicant (L.) Weiss"
"3601","Blechnum spicant (L.) Wth.","@schubeErgebnisseDurchforschungSchlesischen1897","Blechnum Spicant (L.) With. Breslau: zw. Auras und Jäkel (S.), neu für die Breslauer Flora.",16.85901,51.27048,"","1897","Struthiopteris spicant (L.) Weiss"
"3602","Blechnum spicant (L.) Wth.","@schubeErgebnisseDurchforschungSchlesischen1897","Blechnum Spicant (L.) With. Reinerz: zwischen Grunwald und Tertschkadorf;",16.40769,50.32663,"","1897","Struthiopteris spicant (L.) Weiss"
"3603","Blechnum spicant","@schubeErgebnisseDurchforschungSchlesischen1898","Blechnum Spicant. Waldenburg: Schuckmannschacht (L.)!;",16.30813,50.77628,"","1898","Struthiopteris spicant (L.) Weiss"
"3604","Blechnum spicant","@schalowErgebnisseDurchforschungSchlesischen1934","Blechnum Spicant [...] Schönau: zwischen Waltersdorf und der „Kreuzschänke“ (Strauch);",15.94407,50.84417,"pomiędzy Mniszków a nieistniejącą już osadą Gniewczyce, gm. Janowice Wielkie. (http://fotoport.pl/kruzwiese-gniewczyce/) ","1934","Struthiopteris spicant (L.) Weiss"
"3605","Blechnum spicant","@schalowErgebnisseDurchforschungSchlesischen1934","Blechnum Spicant Hoyerswerda: um die Pachtteiche (Militzer)!; [...]",NA,NA,"","1934","Struthiopteris spicant (L.) Weiss"
"3606","Blechnum spicant","@schalowErgebnisseDurchforschungSchlesischen1935","Blechnum Spicant [...] Kreuzburg: Bürgsdorf (Waschek)!",18.08172,51.03351,"Brzezinki","1935","Struthiopteris spicant (L.) Weiss"
"3607","Blechnum spicant","@schalowErgebnisseDurchforschungSchlesischen1935","Blechnum Spicant Weißwasser: Muskauer Tiergarten (Militzer);",14.73606,51.55657,"Mużaków, ogród zoologiczny (współrzędne wskazują bażanciarnię (Fasanerie))","1935","Struthiopteris spicant (L.) Weiss"
